age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,arms_category,Year
48,M,Black,Oak Park,MI,False,other,Not fleeing,False,No Letal,2017
33,M,White,Miami Township,OH,True,other,Not fleeing,False,No Letal,2017
6,M,White,Schertz,TX,False,other,Not fleeing,False,Unarmed,2017
26,M,Hispanic,Greeley,CO,True,other,Foot,False,Letal,2017
40,M,White,Gilbert,MN,False,attack,Foot,False,Letal,2017
46,M,Hispanic,Progreso,TX,False,other,Not fleeing,False,No Letal,2017
20,M,White,Fairbanks,AK,True,attack,Not fleeing,True,Letal,2017
28,M,Black,Lawrence,IN,False,attack,Car,False,Letal,2017
30,M,White,Desert Hot Springs,CA,False,attack,Car,False,Letal,2017
36,M,Native,Spokane,WA,False,attack,Foot,True,Letal,2017
25,M,Black,Philadelphia,PA,False,attack,Car,False,No Letal,2017
28,M,White,Wichita,KS,False,other,Not fleeing,False,Unarmed,2017
38,M,White,Chester,VA,True,attack,Not fleeing,False,Letal,2017
30,M,Black,Elkhart,IN,False,attack,Car,False,Letal,2017
31,M,Hispanic,Redwood City,CA,False,attack,Not fleeing,False,Letal,2017
36,M,White,Crowell,TX,False,undetermined,Other,False,No Letal,2017
65,M,White,Rossville,GA,True,attack,Not fleeing,False,Letal,2018
42,M,White,Romance,AR,False,attack,Not fleeing,False,Letal,2018
65,M,White,Edgewater,FL,True,attack,Not fleeing,True,Letal,2018
30,F,White,Camp Wood,TX,False,attack,Not fleeing,False,Letal,2018
49,M,White,Ozark,AR,True,attack,Not fleeing,False,Letal,2018
66,M,White,Joplin,MO,False,attack,Not fleeing,False,No Letal,2018
28,M,Black,Oakland,CA,False,attack,Not fleeing,False,Letal,2018
27,M,White,Boise,ID,False,attack,Not fleeing,False,Letal,2018
31,M,White,Crandon,WI,False,attack,Not fleeing,False,Letal,2018
46,M,White,Springfield,MO,False,attack,Not fleeing,False,Letal,2018
28,M,Black,Whitehall,OH,False,attack,Not fleeing,False,Letal,2018
35,M,Asian,Long Beach,CA,False,other,Not fleeing,False,Letal,2018
24,M,Hispanic,Albuquerque,NM,False,other,Not fleeing,False,No Letal,2018
17,M,Black,Little Rock,AR,False,attack,Not fleeing,False,Letal,2018
39,M,White,McLoud,OK,False,other,Not fleeing,False,No Letal,2018
21,M,White,Round Rock,TX,False,attack,Not fleeing,False,Letal,2018
21,M,Native,Sparta,WI,False,other,Not fleeing,False,No Letal,2018
57,M,Hispanic,San Carlos Park,FL,False,attack,Not fleeing,False,Letal,2018
27,M,White,Manchester Township,PA,False,other,Car,False,Letal,2018
62,M,White,Birmingham,AL,False,attack,Not fleeing,False,Letal,2018
40,M,Black,Los Lunas,NM,False,other,Car,False,Unarmed,2018
38,M,Black,Lauderhill,FL,False,other,Foot,False,Letal,2018
27,M,Hispanic,Santa Maria,CA,True,other,Not fleeing,False,No Letal,2018
54,M,Black,Danville,VA,False,attack,Not fleeing,False,Letal,2018
27,M,White,Tacoma,WA,False,attack,Not fleeing,False,Letal,2018
51,M,White,Sedona,AZ,True,other,Not fleeing,False,Unarmed,2018
25,M,White,Church Hill,TN,False,other,Not fleeing,False,Letal,2018
46,M,Hispanic,Los Angeles,CA,False,other,Other,False,Letal,2018
20,M,Black,Kansas City,MO,False,attack,Foot,False,Letal,2018
32,M,White,Kansas City,MO,False,attack,Foot,False,Letal,2018
27,M,Asian,San Jose,CA,True,other,Not fleeing,True,No Letal,2018
21,M,Black,Palmdale,CA,False,other,Car,False,Letal,2018
60,M,Hispanic,Fort Worth,TX,False,attack,Other,False,Letal,2018
44,M,White,Lexington County,SC,False,attack,Car,False,Letal,2018
23,M,Black,Charlotte,NC,False,attack,Not fleeing,False,Letal,2018
31,M,White,Elko,NV,False,other,Not fleeing,False,Letal,2018
43,M,Black,Pittsburg,CA,False,other,Not fleeing,False,Letal,2018
39,M,White,Scottsville,KY,False,other,Not fleeing,False,Letal,2018
54,M,White,Sherwood,OR,False,attack,Car,False,Letal,2018
22,M,Black,Columbus,OH,False,other,Not fleeing,False,Letal,2018
37,M,White,Cave Junction,OR,False,attack,Not fleeing,False,Letal,2018
42,M,White,Huntersville,NC,True,other,Not fleeing,True,Letal,2018
22,M,Hispanic,El Sereno,CA,False,other,Not fleeing,False,Letal,2018
42,M,Hispanic,Eugene,OR,False,other,Not fleeing,False,Letal,2018
32,M,White,Montpelier,VT,False,undetermined,Foot,False,Letal,2018
30,M,Hispanic,Bedford,TX,False,other,Not fleeing,False,No Letal,2018
53,F,White,Gooding,ID,False,attack,Not fleeing,False,Letal,2018
27,M,White,Adams County,CO,False,attack,Not fleeing,False,Unarmed,2018
72,F,Black,Tulsa,OK,False,attack,Not fleeing,False,Letal,2018
29,M,Black,Nashua,IA,True,attack,Car,False,Letal,2018
34,M,Black,Memphis,TN,False,other,Car,False,Letal,2018
26,M,Black,Racine,WI,False,attack,Foot,False,Letal,2018
22,M,Hispanic,Phoenix,AZ,False,other,Not fleeing,False,No Letal,2018
16,M,White,Franklin County,OH,False,other,Not fleeing,False,Unarmed,2018
31,M,Black,Harrisburg,PA,False,attack,Not fleeing,False,Letal,2018
58,M,White,Boonville,IN,True,attack,Not fleeing,False,No Letal,2018
23,M,White,Fairmont,MN,False,other,Not fleeing,False,No Letal,2018
44,M,White,Dunwoody,GA,False,other,Not fleeing,False,Letal,2018
46,M,White,Lake Wales,FL,False,attack,Not fleeing,False,Letal,2018
61,M,Black,Longview,TX,True,other,Not fleeing,False,Unarmed,2018
17,M,White,Overland Park,KS,True,other,Car,False,No Letal,2018
46,M,White,Rockledge,FL,False,other,Car,False,No Letal,2018
35,M,White,Ebey Island,WA,True,other,Not fleeing,False,No Letal,2018
36,M,White,Battle Creek,MI,True,other,Not fleeing,False,Letal,2018
28,M,Hispanic,Irving,TX,False,other,Car,False,No Letal,2018
37,M,White,Sallisaw,OK,False,other,Not fleeing,False,Unarmed,2018
47,M,White,Millville,NJ,True,other,Other,False,No Letal,2018
35,M,Hispanic,Pueblo,CO,False,attack,Other,True,Letal,2018
40,M,White,Tulsa,OK,False,other,Car,False,Letal,2018
24,M,Black,Chatham County,GA,False,attack,Other,True,Letal,2018
18,M,Hispanic,League City,TX,False,attack,Foot,False,No Letal,2018
38,M,Black,Bradenton,FL,True,other,Car,False,Unarmed,2018
54,M,White,Idaho Falls,ID,False,other,Foot,False,No Letal,2018
27,M,Hispanic,Sparks,NV,False,other,Foot,False,No Letal,2018
62,M,White,Union Township,MI,False,attack,Not fleeing,False,Letal,2018
66,M,White,Little Orleans,MD,False,attack,Not fleeing,False,Letal,2018
47,M,Hispanic,Houston,TX,False,other,Not fleeing,False,Unarmed,2018
19,M,Hispanic,San Antonio,TX,False,attack,Other,False,No Letal,2018
27,M,White,Buford,GA,True,attack,Not fleeing,False,No Letal,2018
23,M,White,Austin,TX,False,attack,Car,False,Letal,2018
42,M,Hispanic,Las Vegas,NV,True,other,Other,False,Letal,2018
43,M,Black,Rock Falls,IL,False,attack,Car,False,No Letal,2018
42,M,White,Alton,IL,False,attack,Not fleeing,False,No Letal,2018
45,M,Black,Walton,IN,True,other,Not fleeing,False,No Letal,2018
21,F,Black,Jackson,MS,False,attack,Car,False,No Letal,2018
43,F,White,San Antonio,TX,True,attack,Not fleeing,False,Letal,2018
45,M,White,London,KY,False,attack,Not fleeing,False,Letal,2018
33,M,Black,Baltimore,MD,False,attack,Foot,True,Letal,2018
38,M,White,Chamblee,GA,False,attack,Foot,False,Letal,2018
33,M,White,Conroe,TX,False,attack,Car,False,Letal,2018
46,M,Hispanic,Houston,TX,False,attack,Car,False,No Letal,2018
52,M,Black,Bronx,NY,False,other,Foot,True,No Letal,2018
46,M,Hispanic,Houston,TX,False,attack,Not fleeing,False,No Letal,2018
40,M,White,Pink,OK,False,other,Not fleeing,False,Unarmed,2018
20,M,Hispanic,St. James,MN,False,other,Foot,False,No Letal,2018
39,M,Hispanic,Arvada,CO,False,other,Not fleeing,False,No Letal,2018
35,M,White,Waverly,OH,True,attack,Foot,False,Unarmed,2018
31,M,Black,Harrisburg,PA,False,attack,Not fleeing,False,No Letal,2018
32,M,Black,Peoria,IL,False,attack,Foot,False,Letal,2018
56,M,White,Oklahoma City,OK,False,attack,Not fleeing,False,Letal,2018
37,M,Black,Houston,TX,False,attack,Foot,False,Letal,2018
32,M,White,Louisville,KY,False,attack,Not fleeing,False,Letal,2018
28,M,Black,Clayton,GA,False,other,Other,False,No Letal,2018
26,M,White,Helena,MT,True,other,Other,False,Letal,2018
27,M,White,Charlotte,NC,True,other,Not fleeing,True,No Letal,2018
37,M,Black,Atlanta,GA,False,attack,Foot,False,No Letal,2018
43,M,White,Reading,MA,False,other,Foot,False,Unarmed,2018
49,M,White,Gulfport,MS,False,attack,Foot,False,Letal,2018
16,M,Black,Los Angeles,CA,False,other,Foot,False,Letal,2018
35,M,White,Nice,CA,False,other,Not fleeing,False,Letal,2018
19,M,Hispanic,Colorado Springs,CO,False,attack,Not fleeing,False,Letal,2018
59,M,White,St. Augustine,FL,False,other,Not fleeing,False,Unarmed,2018
29,M,Hispanic,Denver,CO,False,other,Not fleeing,False,No Letal,2018
37,M,Hispanic,Los Angeles,CA,False,other,Car,False,No Letal,2018
22,M,White,Lantana,FL,False,attack,Car,False,No Letal,2018
40,M,White,Antioch,CA,False,other,Not fleeing,False,Letal,2018
35,M,Hispanic,Grant-Valkaria,FL,True,other,Not fleeing,False,No Letal,2018
39,M,Black,Locust Grove,GA,False,attack,Not fleeing,False,Letal,2018
36,M,Black,Atlanta,GA,False,other,Car,False,Letal,2018
78,M,White,Flagstaff,AZ,False,other,Not fleeing,True,Letal,2018
25,M,White,Columbus,OH,False,undetermined,Foot,False,No Letal,2018
41,M,White,Aurora,CO,False,other,Not fleeing,False,Letal,2018
63,M,White,Kingman,AZ,False,attack,Not fleeing,True,Letal,2018
48,M,Black,Tampa,FL,True,other,Not fleeing,False,No Letal,2018
42,M,White,Bolton,VT,True,other,Not fleeing,False,Letal,2018
39,M,Black,Pittsburgh,PA,False,attack,Foot,False,Letal,2018
84,M,White,Homestead,FL,True,attack,Not fleeing,False,Letal,2018
33,M,Black,Vallejo,CA,False,attack,Foot,False,Unarmed,2018
52,M,Asian,Denver,CO,False,other,Not fleeing,False,No Letal,2018
48,F,White,Willits,CA,False,other,Car,False,Letal,2018
30,M,Black,Merrillville,IN,True,attack,Not fleeing,False,No Letal,2018
29,M,White,Kokomo,IN,False,other,Not fleeing,False,Letal,2018
27,M,White,Belton,MO,True,attack,Other,False,Letal,2018
41,M,White,Mobile,AL,True,attack,Not fleeing,False,Letal,2018
57,M,Hispanic,Mesa,AZ,False,attack,Not fleeing,False,Letal,2018
27,M,Native,Montezuma Creek,UT,False,attack,Car,False,Letal,2018
58,M,White,Henderson,NC,False,attack,Not fleeing,False,Letal,2018
59,M,White,Cocoa Beach,FL,True,undetermined,Other,False,No Letal,2018
39,M,White,Sissonville,WV,True,undetermined,Other,False,No Letal,2018
28,M,Black,Inwood,WV,False,attack,Not fleeing,False,Letal,2018
28,M,White,Hernando,FL,False,other,Not fleeing,False,No Letal,2018
23,M,Hispanic,Las Cruces,NM,False,other,Car,False,No Letal,2018
55,M,White,Catoosa,OK,True,attack,Not fleeing,False,Letal,2018
33,M,Hispanic,Guadalupe County,TX,False,attack,Car,False,Letal,2018
23,M,Hispanic,Austin,TX,True,attack,Other,False,Letal,2018
45,M,Black,Denton,TX,False,other,Foot,True,No Letal,2018
37,M,Black,Fort Washington,MD,False,attack,Car,False,Letal,2018
21,M,Black,Montgomery,AL,False,attack,Foot,False,Letal,2018
27,M,White,Stutsman County,ND,False,attack,Car,False,Letal,2018
39,M,Black,Phoenix,AZ,False,attack,Car,False,Letal,2018
37,M,Black,Jackson,MS,False,attack,Foot,False,Letal,2018
22,M,Black,Stratford,TX,False,other,Car,False,Unarmed,2018
26,M,Black,Church Hill,TN,False,other,Other,False,Letal,2018
27,M,White,Phoenix,AZ,False,other,Foot,False,Letal,2018
37,M,Black,Woodbridge,VA,False,other,Foot,False,Unarmed,2018
58,M,White,Evansville,IN,False,other,Not fleeing,False,No Letal,2018
62,M,White,Monongalia,WV,False,attack,Not fleeing,True,No Letal,2018
25,M,Black,Oklahoma City,OK,False,attack,Not fleeing,False,No Letal,2018
36,M,White,Casper,WY,False,other,Foot,False,No Letal,2018
37,M,Hispanic,Los Angeles,CA,False,attack,Not fleeing,False,Letal,2018
27,M,White,Crawford County,OH,False,attack,Foot,False,Letal,2018
37,M,White,Gilbert,AZ,False,attack,Other,False,Letal,2018
25,M,White,Wamego,KS,False,attack,Not fleeing,False,Letal,2018
40,M,Black,St. Louis,MO,False,attack,Not fleeing,False,Letal,2018
22,M,White,Los Angeles,CA,True,other,Not fleeing,True,No Letal,2018
29,M,Black,Dallas,TX,False,attack,Not fleeing,False,Letal,2018
20,M,White,Chester,SC,False,other,Car,True,Letal,2018
33,M,White,Coeur d'Alene,ID,False,attack,Not fleeing,False,Letal,2018
48,M,Black,Orlando,FL,False,attack,Not fleeing,False,Letal,2018
47,M,Hispanic,Alamosa,CO,False,other,Not fleeing,False,No Letal,2018
40,M,Black,Henrico,VA,False,other,Car,False,No Letal,2018
29,M,Hispanic,Tucson,AZ,False,other,Not fleeing,False,No Letal,2018
29,M,Hispanic,Bristol Township,PA,False,other,Not fleeing,False,No Letal,2018
44,M,White,Glendale,AZ,False,attack,Foot,False,Letal,2018
36,M,White,Mesa,AZ,False,other,Not fleeing,False,No Letal,2018
48,M,White,Scottsdale,AZ,False,other,Not fleeing,False,Letal,2018
49,M,Black,Clarksville,TX,False,attack,Not fleeing,True,No Letal,2018
38,F,Hispanic,Pima County,AZ,False,other,Not fleeing,False,No Letal,2018
41,M,Black,Gulfport,MS,False,attack,Not fleeing,False,Letal,2018
37,M,Hispanic,Abington Township,PA,False,other,Not fleeing,False,No Letal,2018
28,M,White,Sandpoint,ID,True,attack,Not fleeing,False,Letal,2018
33,M,White,Carroll County,GA,False,attack,Not fleeing,False,No Letal,2018
44,M,White,Lakeland,FL,True,other,Foot,False,No Letal,2018
65,M,White,Barnwell,AL,False,attack,Not fleeing,False,Letal,2018
35,M,White,Oil Springs,KY,True,attack,Not fleeing,False,Letal,2018
25,M,White,Farmington,NM,False,other,Not fleeing,False,No Letal,2018
40,M,White,North Manchester,IN,False,attack,Not fleeing,True,Letal,2018
36,M,White,Terre Haute,IN,True,attack,Not fleeing,False,Letal,2018
55,M,White,Pueblo,CO,False,attack,Foot,False,Letal,2018
19,M,Hispanic,San Francisco,CA,False,attack,Not fleeing,False,Letal,2018
70,M,White,Shelbyville,TX,False,other,Not fleeing,False,Letal,2018
37,M,Black,Clinton,MO,True,attack,Not fleeing,False,Letal,2018
53,M,White,Long Beach,CA,False,attack,Not fleeing,False,Letal,2018
84,F,White,Bexar County,TX,False,other,Not fleeing,False,Unarmed,2018
46,M,Hispanic,Austin,TX,True,other,Not fleeing,False,No Letal,2018
29,M,Black,Spotsylvania,VA,False,attack,Other,False,Letal,2018
27,M,Native,Pilot Station,AK,False,attack,Foot,False,Letal,2018
32,F,White,Tarpon Springs,FL,False,other,Not fleeing,False,No Letal,2018
27,M,Hispanic,Phoenix,AZ,False,attack,Foot,False,Letal,2018
38,M,Asian,Arlington,TX,False,attack,Not fleeing,False,No Letal,2018
20,M,Black,Hillsboro,OR,True,attack,Not fleeing,False,Letal,2018
45,M,Hispanic,Fontana,CA,False,attack,Not fleeing,False,Letal,2018
32,M,White,Oakland,CA,True,attack,Not fleeing,False,Letal,2018
48,M,Hispanic,Fort Sumner,NM,False,other,Foot,False,Letal,2018
57,M,Hispanic,Midland,TX,False,attack,Not fleeing,False,Letal,2018
34,F,Black,Elgin,IL,True,other,Car,True,No Letal,2018
16,M,White,Midland,MI,True,attack,Foot,False,Letal,2018
47,M,White,Blackman Township,MI,False,attack,Foot,False,Letal,2018
61,M,White,Lexington,NC,False,attack,Not fleeing,False,Letal,2018
32,M,White,West Fargo,ND,False,attack,Car,False,No Letal,2018
31,M,White,Colorado Springs,CO,False,other,Not fleeing,False,Letal,2018
46,M,Black,Manhasset,NY,False,attack,Not fleeing,False,No Letal,2018
27,M,Black,Tulare,CA,True,attack,Foot,False,No Letal,2018
31,M,White,Sandy,UT,False,other,Not fleeing,False,Letal,2018
26,M,White,Keizer,OR,False,other,Foot,False,No Letal,2018
31,M,Black,East Baton Rouge,LA,True,attack,Not fleeing,False,Unarmed,2018
27,M,Black,Casa Grande,AZ,False,attack,Not fleeing,False,Unarmed,2018
49,M,Black,Clarksville,TN,False,attack,Not fleeing,False,Letal,2018
26,M,White,Jonesborough,TN,True,other,Foot,False,No Letal,2018
28,M,White,Elk Plain,WA,True,other,Not fleeing,False,No Letal,2018
62,M,White,Burnsville,NC,False,other,Other,False,No Letal,2018
50,M,Hispanic,Valley View,CA,False,other,Car,False,Letal,2018
23,M,Black,Sacramento,CA,False,other,Foot,True,Unarmed,2018
40,M,Hispanic,South El Monte,CA,False,other,Foot,False,No Letal,2018
50,M,Native,Utica,KY,False,attack,Other,False,Letal,2018
50,M,White,Lone Rock,AR,False,other,Not fleeing,False,No Letal,2018
27,M,Asian,Denver,CO,False,other,Car,False,Unarmed,2018
35,M,Black,Greenville,SC,False,other,Not fleeing,True,No Letal,2018
32,M,White,Scott County,KY,False,attack,Not fleeing,False,Letal,2018
56,M,White,Timberlake,NC,True,attack,Not fleeing,False,Letal,2018
20,M,White,Winter Haven,FL,True,attack,Not fleeing,False,Letal,2018
56,M,White,Princeton,NJ,False,other,Not fleeing,False,Letal,2018
39,M,Native,Owasso,OK,True,attack,Not fleeing,True,Letal,2018
47,M,White,Mannford,OK,True,other,Not fleeing,False,No Letal,2018
25,M,White,Amelia Island,FL,True,attack,Not fleeing,False,Letal,2018
21,M,Asian,San Francisco,CA,False,attack,Not fleeing,False,Letal,2018
18,M,Hispanic,Littlefield,TX,False,attack,Foot,False,No Letal,2018
36,M,Hispanic,Aurora,IL,False,attack,Foot,False,Letal,2018
35,M,Black,Greenspoint,TX,True,attack,Not fleeing,False,Unarmed,2018
29,M,White,Abilene,TX,False,attack,Not fleeing,False,Letal,2018
20,M,Hispanic,Childress,TX,False,attack,Foot,False,Letal,2018
30,M,Black,Largo,FL,False,attack,Not fleeing,False,No Letal,2018
40,M,White,Genesee Township,MI,False,other,Car,False,No Letal,2018
48,M,Hispanic,Douglas,AZ,False,other,Not fleeing,False,Letal,2018
23,M,White,Phoenix,AZ,False,attack,Not fleeing,False,No Letal,2018
42,M,White,Nikolaevsk,AK,False,attack,Not fleeing,False,Unarmed,2018
20,M,Native,Anchorage,AK,False,other,Foot,False,No Letal,2018
25,F,White,Columbus,OH,False,attack,Not fleeing,False,Letal,2018
28,M,Hispanic,Austin,TX,False,attack,Not fleeing,False,Letal,2018
34,M,White,Wise County,VA,False,other,Car,False,Letal,2018
41,M,Hispanic,Sanford,NC,False,attack,Not fleeing,True,Letal,2018
24,M,White,Midway,FL,True,attack,Other,True,Unarmed,2018
29,M,White,Nampa,ID,False,undetermined,Not fleeing,False,No Letal,2018
33,F,White,Montgomery,AL,False,attack,Car,False,Letal,2018
44,M,Hispanic,Phoenix,AZ,False,attack,Not fleeing,False,Letal,2018
31,M,White,Stillwater,OK,True,other,Not fleeing,False,No Letal,2018
26,M,White,Lower Macungie Township,PA,False,attack,Foot,False,Letal,2018
51,M,White,Elizabethtown,KY,False,attack,Not fleeing,False,Letal,2018
64,M,White,Sylacauga,AL,False,attack,Car,False,No Letal,2018
29,M,White,Swansea,SC,True,other,Car,False,Letal,2018
61,M,White,Surprise,AZ,False,other,Not fleeing,False,No Letal,2018
44,M,Hispanic,Pasadena,TX,True,attack,Other,True,Letal,2018
39,M,Black,Charleston,WV,True,attack,Car,False,Letal,2018
35,M,White,Clarksville,TN,False,other,Other,False,Letal,2018
39,M,White,Las Vegas,NV,False,other,Not fleeing,True,No Letal,2018
60,M,Black,Winston-Salem,NC,False,other,Not fleeing,False,Letal,2018
42,M,White,Atwater,CA,False,other,Not fleeing,False,No Letal,2018
27,M,White,Guthrie,OK,False,attack,Not fleeing,False,No Letal,2018
21,M,Hispanic,Reno,NV,False,attack,Not fleeing,False,No Letal,2018
33,M,Hispanic,San Antonio,TX,False,other,Not fleeing,False,Letal,2018
60,M,Black,New Llano,LA,False,attack,Not fleeing,False,Letal,2018
24,M,White,Goodbee,LA,False,attack,Car,False,Letal,2018
41,M,Black,Tampa,FL,False,attack,Car,False,Letal,2018
41,M,Black,Greenville,NC,False,other,Not fleeing,False,No Letal,2018
34,M,Black,Jackson,MI,True,attack,Not fleeing,False,Letal,2018
23,M,Hispanic,Brownsville,TX,True,other,Not fleeing,False,No Letal,2018
38,M,White,Belton,MO,False,other,Other,False,No Letal,2018
58,M,White,Phoenix,AZ,False,other,Foot,False,Letal,2018
49,M,White,Huntsville,AL,True,undetermined,Not fleeing,True,Letal,2018
27,M,Black,Okmulgee,OK,True,other,Not fleeing,False,No Letal,2018
34,M,Hispanic,Corpus Christi,TX,False,other,Foot,False,Letal,2018
34,M,Black,New York,NY,True,attack,Not fleeing,False,No Letal,2018
44,F,White,Phoenix,AZ,False,attack,Not fleeing,False,Letal,2018
30,M,White,Mesa,AZ,False,attack,Foot,False,Letal,2018
81,M,White,Greece,NY,False,attack,Not fleeing,False,Letal,2018
40,M,White,Volant,PA,False,attack,Not fleeing,False,Letal,2018
27,M,Black,South Bend,IN,False,other,Not fleeing,False,No Letal,2018
26,M,Black,Barstow,CA,False,attack,Not fleeing,False,Letal,2018
18,M,Asian,Fremont,CA,False,attack,Foot,False,Letal,2018
59,M,White,Reynoldsville,WV,False,other,Foot,True,Letal,2018
56,M,Hispanic,South Bend,IN,True,other,Not fleeing,False,No Letal,2018
22,M,Hispanic,Las Vegas,NV,True,attack,Not fleeing,False,Letal,2018
